id,X,Y,Z,formation
k2543,247679,6709285,42.605,kallio
k2544,247701,6709285,43.978,kallio
k2545,247723,6709285,44.929,kallio
k2546,247745,6709285,44.954,kallio
k2547,247767,6709285,45.016,kallio
k2548,247789,6709285,44.837,kallio
k2549,247811,6709285,45.262,kallio
k2550,247833,6709285,44.122,kallio
k2551,247855,6709285,43.795,kallio
k2552,247877,6709285,42.978,kallio
k2553,247899,6709285,41.342,kallio
k2554,247613,6709263,36.932,kallio
k2555,247635,6709263,36.149,kallio
k2556,247657,6709263,38.745,kallio
k2557,247679,6709263,41.174,kallio
k2558,247701,6709263,41.285,kallio
k2559,247723,6709263,42.315,kallio
k2560,247745,6709263,42.979,kallio
k2561,247767,6709263,42.774,kallio
k2562,247789,6709263,42.693,kallio
k2563,247811,6709263,42.09,kallio
k2564,247833,6709263,41.283,kallio
k2565,247855,6709263,40.402,kallio
k2566,247529,6708973,30.947,kallio
k2567,247551,6708973,31.035,kallio
k2568,247485,6708951,30.773,kallio
k2569,247507,6708951,35.194,kallio
k2570,247529,6708951,35.427,kallio
k2571,247551,6708951,34.683,kallio
k2572,247573,6708951,34.296,kallio
k2573,247463,6708929,30.808,kallio
k2574,247485,6708929,32.239,kallio
k2575,247507,6708929,33.743,kallio
k2576,247529,6708929,34.175,kallio
k2577,247551,6708929,33.441,kallio
k2578,247573,6708929,31.836,kallio
k2579,247463,6708907,30.149,kallio
k2580,247485,6708907,32.843,kallio
k2581,247507,6708907,32.902,kallio
k2582,247529,6708907,31.911,kallio
k2583,247551,6708907,31.324,kallio
k2584,247485,6708885,30.103,kallio
k2585,247507,6708885,30.814,kallio
k2586,247745,6709559,33.174,kallio
k2587,247767,6709559,37.461,kallio
k2588,247745,6709537,30.852,kallio
k2589,247767,6709537,33.652,kallio
k2590,247789,6709537,37.022,kallio
k2591,247767,6709515,30.302,kallio
k2592,247789,6709515,31.81,kallio
k2593,247811,6709515,35.073,kallio
k2594,247833,6709515,35.082,kallio
k2595,247767,6709493,29.83,kallio
k2596,247789,6709493,30.302,kallio
k2597,247811,6709493,31.502,kallio
k2598,247833,6709493,31.6,kallio
k2599,247789,6709471,30.563,kallio
k2600,247811,6709471,30.984,kallio
k2601,247833,6709471,31.434,kallio
k2602,245807,6708559,32.433,kallio
k2603,245653,6708537,34.829,kallio
k2604,245675,6708537,36.02,kallio
k2605,245697,6708537,35.858,kallio
k2606,245719,6708537,35.291,kallio
k2607,245741,6708537,35.405,kallio
k2608,245763,6708537,37.199,kallio
k2609,245785,6708537,38.18,kallio
k2610,245807,6708537,38.014,kallio
k2611,245829,6708537,36.285,kallio
k2612,245851,6708537,33.31,kallio
k2613,245873,6708537,31.13,kallio
k2614,245895,6708537,29.975,kallio
k2615,245543,6708515,38.722,kallio
k2616,245565,6708515,39.861,kallio
k2617,245587,6708515,40.619,kallio
k2618,245609,6708515,40.593,kallio
k2619,245631,6708515,39.949,kallio
k2620,245653,6708515,39.155,kallio
k2621,245675,6708515,38.983,kallio
k2622,245697,6708515,38.584,kallio
k2623,245719,6708515,40.068,kallio
k2624,245741,6708515,39.786,kallio
k2625,245763,6708515,40.909,kallio
k2626,245785,6708515,40.162,kallio
k2627,245807,6708515,40.365,kallio
k2628,245829,6708515,38.479,kallio
k2629,245851,6708515,36.285,kallio
k2630,245873,6708515,34.996,kallio
k2631,245895,6708515,32.411,kallio
k2632,245917,6708515,30.957,kallio
k2633,245367,6708493,39.342,kallio
k2634,245389,6708493,41.301,kallio
k2635,245411,6708493,41.938,kallio
k2636,245433,6708493,41.138,kallio
k2637,245455,6708493,43.04,kallio
k2638,245477,6708493,43.635,kallio
k2639,245499,6708493,44.338,kallio
k2640,245521,6708493,46.393,kallio
k2641,245543,6708493,46.172,kallio
k2642,245565,6708493,44.353,kallio
k2643,245587,6708493,43.723,kallio
k2644,245609,6708493,43.803,kallio
k2645,245631,6708493,42.51,kallio
k2646,245653,6708493,42.583,kallio
k2647,245675,6708493,41.812,kallio
k2648,245697,6708493,43.064,kallio
k2649,245719,6708493,43.641,kallio
k2650,245741,6708493,43.15,kallio
k2651,245763,6708493,43.381,kallio
k2652,245785,6708493,42.13,kallio
k2653,245807,6708493,40.998,kallio
k2654,245829,6708493,39.955,kallio
k2655,245851,6708493,38.507,kallio
k2656,245873,6708493,36.147,kallio
k2657,245895,6708493,35.796,kallio
k2658,245917,6708493,33.888,kallio
k2659,245939,6708493,31.318,kallio
k2660,245147,6708471,32.975,kallio
k2661,245169,6708471,33.484,kallio
k2662,245191,6708471,33.77,kallio
k2663,245213,6708471,34.051,kallio
k2664,245235,6708471,35,kallio
k2665,245257,6708471,35.244,kallio
k2666,245279,6708471,35.961,kallio
k2667,245301,6708471,38.734,kallio
k2668,245323,6708471,40.917,kallio
k2669,245345,6708471,43.191,kallio
k2670,245367,6708471,45.368,kallio
k2671,245389,6708471,48.015,kallio
k2672,245411,6708471,46.291,kallio
k2673,245433,6708471,44.648,kallio
k2674,245455,6708471,44.741,kallio
k2675,245477,6708471,45.356,kallio
k2676,245499,6708471,45.925,kallio
k2677,245521,6708471,46.937,kallio
k2678,245543,6708471,48.079,kallio
k2679,245565,6708471,47.587,kallio
k2680,245587,6708471,46.593,kallio
k2681,245609,6708471,45.852,kallio
k2682,245631,6708471,45.647,kallio
k2683,245653,6708471,44.917,kallio
k2684,245675,6708471,44.562,kallio
k2685,245697,6708471,44.542,kallio
k2686,245719,6708471,44.099,kallio
k2687,245741,6708471,44.275,kallio
k2688,245763,6708471,43.228,kallio
k2689,245785,6708471,42.696,kallio
k2690,245807,6708471,41.408,kallio
k2691,245829,6708471,40.251,kallio
k2692,245873,6708471,36.562,kallio
k2693,245895,6708471,36.069,kallio
k2694,245917,6708471,34.943,kallio
k2695,245939,6708471,31.964,kallio
k2696,245125,6708449,35.607,kallio
k2697,245147,6708449,37.179,kallio
k2698,245169,6708449,43.141,kallio
k2699,245191,6708449,42.43,kallio
k2700,245213,6708449,41.883,kallio
k2701,245235,6708449,42.635,kallio
k2702,245257,6708449,43.584,kallio
k2703,245279,6708449,44.719,kallio
k2704,245301,6708449,44.275,kallio
k2705,245323,6708449,44.025,kallio
k2706,245345,6708449,46.676,kallio
k2707,245367,6708449,48.031,kallio
k2708,245389,6708449,47.825,kallio
k2709,245411,6708449,47.9,kallio
k2710,245433,6708449,46.243,kallio
k2711,245455,6708449,46.322,kallio
k2712,245477,6708449,46.784,kallio
k2713,245499,6708449,47.581,kallio
k2714,245521,6708449,47.554,kallio
k2715,245543,6708449,47.378,kallio
k2716,245565,6708449,47.026,kallio
k2717,245587,6708449,46.456,kallio
k2718,245609,6708449,47.421,kallio
k2719,245631,6708449,47.572,kallio
k2720,245653,6708449,46.221,kallio
k2721,245675,6708449,44.519,kallio
k2722,245697,6708449,44.165,kallio
k2723,245719,6708449,44.131,kallio
k2724,245741,6708449,44.996,kallio
k2725,245763,6708449,43.851,kallio
k2726,245785,6708449,42.689,kallio
k2727,245895,6708449,36.42,kallio
k2728,245917,6708449,34.6,kallio
k2729,245939,6708449,32.231,kallio
k2730,245081,6708427,33.932,kallio
k2731,245103,6708427,40.449,kallio
k2732,245125,6708427,43.386,kallio
k2733,245147,6708427,44.573,kallio
k2734,245169,6708427,46.073,kallio
k2735,245191,6708427,46.418,kallio
k2736,245213,6708427,49.656,kallio
k2737,245235,6708427,46.738,kallio
k2738,245257,6708427,46.227,kallio
k2739,245279,6708427,45.95,kallio
k2740,245301,6708427,45.65,kallio
k2741,245323,6708427,45.951,kallio
k2742,245345,6708427,47.386,kallio
k2743,245367,6708427,48.225,kallio
k2744,245389,6708427,49.854,kallio
k2745,245411,6708427,48.03,kallio
k2746,245433,6708427,47.658,kallio
k2747,245455,6708427,49.633,kallio
k2748,245477,6708427,50.008,kallio
k2749,245499,6708427,48.428,kallio
k2750,245521,6708427,48.778,kallio
k2751,245543,6708427,47.447,kallio
k2752,245565,6708427,47.269,kallio
k2753,245587,6708427,48.206,kallio
k2754,245609,6708427,47.392,kallio
k2755,245631,6708427,45.581,kallio
k2756,245653,6708427,45.17,kallio
k2757,245675,6708427,44.339,kallio
k2758,245917,6708427,35.467,kallio
k2759,245939,6708427,33.95,kallio
k2760,245961,6708427,31.088,kallio
k2761,244993,6708405,31.286,kallio
k2762,245015,6708405,31.552,kallio
k2763,245037,6708405,32.872,kallio
k2764,245059,6708405,35.136,kallio
k2765,245081,6708405,39.78,kallio
k2766,245103,6708405,44.051,kallio
k2767,245125,6708405,46.237,kallio
k2768,245147,6708405,49.37,kallio
k2769,245169,6708405,51.982,kallio
k2770,245191,6708405,52.899,kallio
k2771,245213,6708405,50.939,kallio
k2772,245235,6708405,48.717,kallio
k2773,245257,6708405,47.368,kallio
k2774,245279,6708405,47.345,kallio
k2775,245301,6708405,48.724,kallio
k2776,245323,6708405,48.33,kallio
k2777,245345,6708405,47.733,kallio
k2778,245367,6708405,48.033,kallio
k2779,245389,6708405,49.266,kallio
k2780,245411,6708405,48.78,kallio
k2781,245433,6708405,48.425,kallio
k2782,245455,6708405,48.088,kallio
k2783,245477,6708405,48.163,kallio
k2784,245499,6708405,47.286,kallio
k2785,245521,6708405,46.61,kallio
k2786,245543,6708405,46.155,kallio
k2787,245565,6708405,45.539,kallio
k2788,245587,6708405,45.672,kallio
k2789,245609,6708405,45.838,kallio
k2790,245631,6708405,45.034,kallio
k2791,245917,6708405,35.419,kallio
k2792,245939,6708405,33.966,kallio
k2793,245961,6708405,30.587,kallio
k2794,244927,6708383,30.44,kallio
k2795,244949,6708383,30.786,kallio
k2796,244971,6708383,31.096,kallio
k2797,244993,6708383,32.446,kallio
k2798,245015,6708383,33.257,kallio
k2799,245037,6708383,36.845,kallio
k2800,245059,6708383,39.985,kallio
k2801,245081,6708383,44.829,kallio
k2802,245103,6708383,48.453,kallio
k2803,245125,6708383,51.237,kallio
k2804,245147,6708383,51.522,kallio
k2805,245169,6708383,52.424,kallio
k2806,245191,6708383,51.532,kallio
k2807,245213,6708383,50.062,kallio
k2808,245235,6708383,49.345,kallio
k2809,245257,6708383,48.675,kallio
k2810,245279,6708383,49.356,kallio
k2811,245301,6708383,48.774,kallio
k2812,245323,6708383,48.297,kallio
k2813,245345,6708383,48.482,kallio
k2814,245367,6708383,48.422,kallio
k2815,245389,6708383,48.302,kallio
k2816,245411,6708383,48.03,kallio
k2817,245433,6708383,48.067,kallio
k2818,245455,6708383,46.153,kallio
k2819,245477,6708383,46.308,kallio
k2820,245499,6708383,45.537,kallio
k2821,245521,6708383,45.481,kallio
k2822,245543,6708383,45.419,kallio
k2823,245565,6708383,45.181,kallio
k2824,245587,6708383,45.166,kallio
k2825,245609,6708383,44.68,kallio
k2826,244905,6708361,29.306,kallio
k2827,244927,6708361,35.395,kallio
k2828,244949,6708361,35.169,kallio
k2829,244971,6708361,39.403,kallio
k2830,244993,6708361,41.572,kallio
k2831,245015,6708361,39.794,kallio
k2832,245037,6708361,42.379,kallio
k2833,245059,6708361,44.303,kallio
k2834,245081,6708361,47.124,kallio
k2835,245103,6708361,51.022,kallio
k2836,245125,6708361,52.033,kallio
k2837,245147,6708361,50.72,kallio
k2838,245169,6708361,50.053,kallio
k2839,245191,6708361,50.468,kallio
k2840,245213,6708361,49.65,kallio
k2841,245235,6708361,48.866,kallio
k2842,245257,6708361,47.758,kallio
k2843,245279,6708361,47.675,kallio
k2844,245301,6708361,48.534,kallio
k2845,245323,6708361,49.264,kallio
k2846,245345,6708361,49.197,kallio
k2847,245367,6708361,48.16,kallio
k2848,245389,6708361,47.376,kallio
k2849,245411,6708361,46.239,kallio
k2850,245433,6708361,45.295,kallio
k2851,245455,6708361,46.291,kallio
k2852,245477,6708361,45.032,kallio
k2853,245499,6708361,45.25,kallio
k2854,245521,6708361,45.651,kallio
k2855,245543,6708361,46.321,kallio
k2856,245565,6708361,45.328,kallio
k2857,245587,6708361,43.398,kallio
k2858,245609,6708361,42.804,kallio
k2859,244905,6708339,31.79,kallio
k2860,244927,6708339,36.274,kallio
k2861,244949,6708339,38.041,kallio
k2862,244971,6708339,41.071,kallio
k2863,244993,6708339,42.153,kallio
k2864,245015,6708339,41.684,kallio
k2865,245037,6708339,43.193,kallio
k2866,245059,6708339,45.203,kallio
k2867,245081,6708339,47.734,kallio
k2868,245103,6708339,48.291,kallio
k2869,245125,6708339,50.632,kallio
k2870,245147,6708339,50.965,kallio
k2871,245169,6708339,49.959,kallio
k2872,245191,6708339,49.077,kallio
k2873,245213,6708339,47.968,kallio
k2874,245235,6708339,47.117,kallio
k2875,245257,6708339,46.908,kallio
k2876,245279,6708339,46.546,kallio
k2877,245301,6708339,46.369,kallio
k2878,245323,6708339,46.513,kallio
k2879,245345,6708339,46.48,kallio
k2880,245367,6708339,45.96,kallio
k2881,245389,6708339,45.325,kallio
k2882,245411,6708339,44.408,kallio
k2883,245433,6708339,44.441,kallio
k2884,245455,6708339,44.855,kallio
k2885,245477,6708339,44.692,kallio
k2886,245499,6708339,46.028,kallio
k2887,245521,6708339,45.115,kallio
k2888,245543,6708339,45.124,kallio
k2889,245565,6708339,43.87,kallio
k2890,244905,6708317,32.976,kallio
k2891,244927,6708317,36.105,kallio
k2892,244949,6708317,38.742,kallio
k2893,244971,6708317,42.435,kallio
k2894,244993,6708317,41.629,kallio
k2895,245015,6708317,41.411,kallio
k2896,245037,6708317,42.345,kallio
k2897,245059,6708317,46.3,kallio
k2898,245081,6708317,47.182,kallio
k2899,245103,6708317,47.608,kallio
k2900,245125,6708317,49.012,kallio
k2901,245147,6708317,48.11,kallio
k2902,245169,6708317,47.997,kallio
k2903,245191,6708317,47.301,kallio
k2904,245213,6708317,45.483,kallio
k2905,245235,6708317,44.609,kallio
k2906,245257,6708317,44.507,kallio
k2907,245279,6708317,43.911,kallio
k2908,245301,6708317,44.002,kallio
k2909,245323,6708317,44.247,kallio
k2910,245345,6708317,44.219,kallio
k2911,245367,6708317,44.209,kallio
k2912,245389,6708317,43.554,kallio
k2913,245411,6708317,43.448,kallio
k2914,245433,6708317,43.298,kallio
k2915,245455,6708317,42.931,kallio
k2916,245477,6708317,42.757,kallio
k2917,245499,6708317,42.747,kallio
k2918,245521,6708317,42.799,kallio
k2919,244905,6708295,34.311,kallio
k2920,244927,6708295,38.462,kallio
k2921,244949,6708295,39.43,kallio
k2922,244971,6708295,41.905,kallio
k2923,244993,6708295,40.462,kallio
k2924,245015,6708295,40.178,kallio
k2925,245037,6708295,42.286,kallio
k2926,245059,6708295,44.876,kallio
k2927,245081,6708295,46.703,kallio
k2928,245103,6708295,48.086,kallio
k2929,245125,6708295,46.828,kallio
k2930,245147,6708295,45.579,kallio
k2931,245169,6708295,44.897,kallio
k2932,245191,6708295,44.443,kallio
k2933,245213,6708295,43.815,kallio
k2934,245235,6708295,43.313,kallio
k2935,245257,6708295,43.267,kallio
k2936,245279,6708295,42.833,kallio
k2937,245301,6708295,42.512,kallio
k2938,245323,6708295,42.3,kallio
k2939,245345,6708295,42.525,kallio
k2940,245367,6708295,42.232,kallio
k2941,245389,6708295,41.877,kallio
k2942,245411,6708295,41.617,kallio
k2943,245433,6708295,41.476,kallio
k2944,245455,6708295,40.865,kallio
k2945,245477,6708295,40.666,kallio
k2946,244905,6708273,34.036,kallio
k2947,244927,6708273,37.825,kallio
k2948,244949,6708273,38.45,kallio
k2949,244971,6708273,39.406,kallio
k2950,244993,6708273,38.969,kallio
k2951,245015,6708273,39.476,kallio
k2952,245037,6708273,41.263,kallio
k2953,245059,6708273,42.165,kallio
k2954,245081,6708273,43.39,kallio
k2955,245103,6708273,43.859,kallio
k2956,245125,6708273,44.543,kallio
k2957,245147,6708273,43.612,kallio
k2958,245169,6708273,42.945,kallio
k2959,245191,6708273,42.415,kallio
k2960,245213,6708273,41.899,kallio
k2961,245235,6708273,41.897,kallio
k2962,245257,6708273,42.037,kallio
k2963,245279,6708273,41.367,kallio
k2964,245301,6708273,41.018,kallio
k2965,245323,6708273,40.94,kallio
k2966,245345,6708273,41.084,kallio
k2967,245367,6708273,41.959,kallio
k2968,245389,6708273,40.847,kallio
k2969,245411,6708273,40.427,kallio
k2970,245059,6708251,39.665,kallio
k2971,245081,6708251,40.771,kallio
k2972,245103,6708251,41.763,kallio
k2973,245125,6708251,43.346,kallio
k2974,245147,6708251,42.182,kallio
k2975,245169,6708251,41.499,kallio
k2976,245191,6708251,40.937,kallio
k2977,245213,6708251,40.096,kallio
k2978,245235,6708251,40.464,kallio
k2979,245257,6708251,41.771,kallio
k2980,245279,6708251,40.874,kallio
k2981,245103,6708229,39.301,kallio
k2982,245125,6708229,39.818,kallio
k2983,245147,6708229,40.233,kallio
k2984,245169,6708229,39.849,kallio
k2985,245191,6708229,40.572,kallio
k2986,245213,6708229,39.333,kallio
k2987,245235,6708229,39.164,kallio
k2988,245169,6708207,38.691,kallio
k2989,245191,6708207,38.654,kallio
k2990,246787,6708879,34.254,kallio
k2991,246809,6708879,34.259,kallio
k2992,246721,6708857,34.163,kallio
k2993,246743,6708857,35.842,kallio
k2994,246765,6708857,37.146,kallio
k2995,246787,6708857,41.461,kallio
k2996,246809,6708857,42.229,kallio
k2997,246831,6708857,34.941,kallio
k2998,246699,6708835,38.225,kallio
k2999,246721,6708835,44.578,kallio
k3000,246743,6708835,43.702,kallio
k3001,246765,6708835,45.192,kallio
k3002,246787,6708835,44.603,kallio
k3003,246809,6708835,43.074,kallio
k3004,246831,6708835,40.351,kallio
k3005,246655,6708813,35.005,kallio
k3006,246677,6708813,41.354,kallio
k3007,246699,6708813,49.654,kallio
k3008,246721,6708813,49.686,kallio
k3009,246743,6708813,48.327,kallio
k3010,246765,6708813,46.623,kallio
k3011,246787,6708813,43.794,kallio
k3012,246611,6708791,34.013,kallio
k3013,246633,6708791,36.599,kallio
k3014,246655,6708791,41.372,kallio
k3015,246677,6708791,47.514,kallio
k3016,246699,6708791,49.011,kallio
k3017,246721,6708791,50.47,kallio
k3018,246743,6708791,48.95,kallio
k3019,246765,6708791,46.868,kallio
k3020,246787,6708791,43.421,kallio
k3021,246523,6708769,27.648,kallio
k3022,246545,6708769,29.562,kallio
k3023,246567,6708769,34.861,kallio
k3024,246589,6708769,37.394,kallio
k3025,246611,6708769,39.5,kallio
k3026,246633,6708769,43.311,kallio
k3027,246655,6708769,46.453,kallio
k3028,246677,6708769,47.016,kallio
k3029,246699,6708769,49.276,kallio
k3030,246721,6708769,48.13,kallio
k3031,246743,6708769,47.298,kallio
k3032,246765,6708769,45.364,kallio
k3033,246523,6708747,30.118,kallio
k3034,246545,6708747,35.545,kallio
k3035,246567,6708747,40.627,kallio
k3036,246589,6708747,41.697,kallio
k3037,246611,6708747,43.088,kallio
k3038,246633,6708747,45.046,kallio
k3039,246655,6708747,46.044,kallio
k3040,246677,6708747,46.34,kallio
k3041,246699,6708747,46.267,kallio
k3042,246721,6708747,46.324,kallio
k3043,246743,6708747,45.754,kallio
k3044,246765,6708747,44.442,kallio
k3045,246523,6708725,32.592,kallio
k3046,246545,6708725,39.358,kallio
k3047,246567,6708725,41.703,kallio
k3048,246589,6708725,43.316,kallio
k3049,246611,6708725,44.337,kallio
k3050,246699,6708725,43.936,kallio
k3051,246721,6708725,44.552,kallio
k3052,246743,6708725,44.438,kallio
k3053,246765,6708725,43.402,kallio
k3054,246721,6708703,43.769,kallio
k3055,246743,6708703,45.387,kallio
k3056,246765,6708703,45.893,kallio
k3057,246787,6708703,44.769,kallio
k3058,246699,6708681,41.707,kallio
k3059,246721,6708681,47.912,kallio
k3060,246743,6708681,48.377,kallio
k3061,246765,6708681,46.731,kallio
k3062,246787,6708681,45.733,kallio
k3063,246809,6708681,43.359,kallio
k3064,246721,6708659,47.325,kallio
k3065,246743,6708659,47.481,kallio
k3066,246765,6708659,48.98,kallio
k3067,246787,6708659,46.819,kallio
k3068,246809,6708659,43.923,kallio
k3069,246721,6708637,44.284,kallio
k3070,246743,6708637,49.108,kallio
k3071,246765,6708637,47.889,kallio
k3072,246787,6708637,47.417,kallio
k3073,246809,6708637,44.59,kallio
k3074,246721,6708615,44.175,kallio
k3075,246743,6708615,49.461,kallio
k3076,246765,6708615,48.916,kallio
k3077,246787,6708615,47.679,kallio
k3078,246809,6708615,44.092,kallio
k3079,246831,6708615,41.59,kallio
k3080,246721,6708593,43.437,kallio
k3081,246743,6708593,46.968,kallio
k3082,246765,6708593,46.547,kallio
k3083,246787,6708593,45.186,kallio
k3084,246809,6708593,42.824,kallio
k3085,246721,6708571,41.206,kallio
k3086,246743,6708571,43.35,kallio
k3087,246765,6708571,44.85,kallio
k3088,246787,6708571,43.176,kallio
k3089,246721,6708549,40.553,kallio
k3090,246743,6708549,41.143,kallio
k3091,246765,6708549,42.456,kallio
k3092,246787,6708549,40.959,kallio
k3093,246699,6708527,38.005,kallio
k3094,246721,6708527,41.078,kallio
k3095,246743,6708527,39.744,kallio
k3096,246765,6708527,39.663,kallio
